t,r,r_dot,r_dot_dot,psi,psi_dot
1.61010001000118727066E+02,9.12573864509395065846E+00,-3.09950543301677469509E-01,-1.06919948721763011375E-02,3.47656796447180135141E+00,1.20078138468331257441E-02
1.61025001000118742067E+02,9.11643531448768964891E+00,-3.10271610257806251728E-01,-1.07124828511317958820E-02,3.47692856643103080693E+00,1.20323343221410563559E-02
1.61040001000118757069E+02,9.10712234264147738744E+00,-3.10593293052353508276E-01,-1.07330508438072027035E-02,3.47728990551368425267E+00,1.20569555101257777725E-02
1.61055001000118772070E+02,9.09779971104408939197E+00,-3.10915594092442823732E-01,-1.07536992982283249299E-02,3.47765198475001457165E+00,1.20816780030681667013E-02
1.61070001000118787071E+02,9.08846740111188515065E+00,-3.11238515798687736239E-01,-1.07744286657039857832E-02,3.47801480718811129120E+00,1.21065023978012086939E-02
1.61085001000118802073E+02,9.07912539418840232926E+00,-3.11562060605290660142E-01,-1.07952394008557117690E-02,3.47837837589403768221E+00,1.21314292957531502159E-02
1.61100001000118817074E+02,9.06977367154394740340E+00,-3.11886230960142714222E-01,-1.08161319616477365894E-02,3.47874269395196937852E+00,1.21564593029911388050E-02
1.61115001000118832075E+02,9.06041221437518346990E+00,-3.12211029324924462029E-01,-1.08371068094173277907E-02,3.47910776446433409850E+00,1.21815930302653556328E-02
1.61130001000118847077E+02,9.05104100380471514667E+00,-3.12536458175207570466E-01,-1.08581644089054403009E-02,3.47947359055195293439E+00,1.22068310930536470595E-02
1.61145001000118862078E+02,9.04166002088067036375E+00,-3.12862520000557368027E-01,-1.08793052282877013618E-02,3.47984017535418280360E+00,1.22321741116066621969E-02
1.61160001000118877079E+02,9.03226924657627877092E+00,-3.13189217304636363252E-01,-1.09005297392057315372E-02,3.48020752202906023072E+00,1.22576227109935037977E-02
1.61175001000118892081E+02,9.02286866178944727077E+00,-3.13516552605308693164E-01,-1.09218384167988048057E-02,3.48057563375344674109E+00,1.22831775211478977730E-02
1.61190001000118907082E+02,9.01345824734233291246E+00,-3.13844528434745540538E-01,-1.09432317397358513903E-02,3.48094451372317536717E+00,1.23088391769148874447E-02
1.61205001000118922083E+02,9.00403798398091130377E+00,-3.14173147339531504113E-01,-1.09647101902478117876E-02,3.48131416515319873145E+00,1.23346083180980644317E-02
1.61220001000118937085E+02,8.99460785237454311328E+00,-3.14502411880771948378E-01,-1.09862742541603404593E-02,3.48168459127773859780E+00,1.23604855895073361450E-02
1.61235001000118952086E+02,8.98516783311553668325E+00,-3.14832324634201332224E-01,-1.10079244209268681013E-02,3.48205579535043670356E+00,1.23864716410072423606E-02
1.61250001000118967087E+02,8.97571790671870752432E+00,-3.15162888190292550896E-01,-1.10296611836620251395E-02,3.48242778064450712872E+00,1.24125671275658259629E-02
1.61265001000118982089E+02,8.96625805362093450130E+00,-3.15494105154367282762E-01,-1.10514850391754314454E-02,3.48280055045289017976E+00,1.24387727093040656570E-02
1.61280001000118997090E+02,8.95678825418071274892E+00,-3.15825978146707338602E-01,-1.10733964880058567485E-02,3.48317410808840770406E+00,1.24650890515458779779E-02
1.61295001000119012091E+02,8.94730848867770324657E+00,-3.16158509802667063622E-01,-1.10953960344557565138E-02,3.48354845688391993614E+00,1.24915168248686962905E-02
1.61310001000119027093E+02,8.93781873731227869198E+00,-3.16491702772786760983E-01,-1.11174841866261889034E-02,3.48392360019248387127E+00,1.25180567051546354173E-02
1.61325001000119042094E+02,8.92831898020506621767E+00,-3.16825559722907188599E-01,-1.11396614564521162719E-02,3.48429954138751319412E+00,1.25447093736422481596E-02
1.61340001000119057095E+02,8.91880919739648716279E+00,-3.17160083334285100879E-01,-1.11619283597380955819E-02,3.48467628386293967030E+00,1.25714755169788809219E-02
1.61355001000119072097E+02,8.90928936884629219580E+00,-3.17495276303709884625E-01,-1.11842854161943666394E-02,3.48505383103337642919E+00,1.25983558272736412681E-02
1.61370001000119087098E+02,8.89975947443309389675E+00,-3.17831141343621268987E-01,-1.12067331494733381786E-02,3.48543218633428232220E+00,1.26253510021509795609E-02
1.61385001000119102099E+02,8.89021949395389559766E+00,-3.18167681182228153535E-01,-1.12292720872064797109E-02,3.48581135322212840987E+00,1.26524617448048963080E-02
1.61400001000119117101E+02,8.88066940712361616288E+00,-3.18504898563628524816E-01,-1.12519027610416250076E-02,3.48619133517456578531E+00,1.26796887640537844897E-02
1.61415001000119132102E+02,8.87110919357461166334E+00,-3.18842796247930517769E-01,-1.12746257066806901858E-02,3.48657213569059514380E+00,1.27070327743959126439E-02
1.61430001000119147103E+02,8.86153883285619353195E+00,-3.19181377011374618053E-01,-1.12974414639178126472E-02,3.48695375829073802285E+00,1.27344944960655585037E-02
1.61445001000119162105E+02,8.85195830443414199626E+00,-3.19520643646456992641E-01,-1.13203505766779191187E-02,3.48733620651720972738E+00,1.27620746550898053819E-02
1.61460001000119177106E+02,8.84236758769021738598E+00,-3.19860598962054005405E-01,-1.13433535930557220477E-02,3.48771948393409402748E+00,1.27897739833460027627E-02
1.61475001000119192107E+02,8.83276666192166636654E+00,-3.20201245783547894437E-01,-1.13664510653551569059E-02,3.48810359412751941257E+00,1.28175932186199085712E-02
1.61490001000119207109E+02,8.82315550634072498504E+00,-3.20542586952953653900E-01,-1.13896435501292614945E-02,3.48848854070583735878E+00,1.28455331046645168896E-02
1.61505001000119222110E+02,8.81353410007411774193E+00,-3.20884625329047105903E-01,-1.14129316082205048695E-02,3.48887432729980216184E+00,1.28735943912595826862E-02
1.61520001000119237111E+02,8.80390242216255283596E+00,-3.21227363787494198918E-01,-1.14363158048015712428E-02,3.48926095756275266675E+00,1.29017778342718525831E-02
1.61535001000119252113E+02,8.79426045156021344434E+00,-3.21570805220981525025E-01,-1.14597967094166051219E-02,3.48964843517079578196E+00,1.29300841957160116838E-02
1.61550001000119267114E+02,8.78460816713424526032E+00,-3.21914952539348083398E-01,-1.14833748960229230224E-02,3.49003676382299187842E+00,1.29585142438163555548E-02
1.61565001000119282115E+02,8.77494554766423997746E+00,-3.22259808669718324117E-01,-1.15070509430331986224E-02,3.49042594724154190224E+00,1.29870687530691981722E-02
1.61580001000119297117E+02,8.76527257184171451967E+00,-3.22605376556636437363E-01,-1.15308254333581279031E-02,3.49081598917197660401E+00,1.30157485043060264992E-02
1.61595001000119312118E+02,8.75558921826958639224E+00,-3.22951659162201941357E-01,-1.15546989544495796509E-02,3.49120689338334749320E+00,1.30445542847574108319E-02
1.61610001000119327119E+02,8.74589546546164535792E+00,-3.23298659466206570503E-01,-1.15786720983442370572E-02,3.49159866366841979950E+00,1.30734868881176806314E-02
1.61625001000119342121E+02,8.73619129184202007198E+00,-3.23646380466272477012E-01,-1.16027454617077402345E-02,3.49199130384386727689E+00,1.31025471146103805119E-02
1.61640001000119357122E+02,8.72647667574464135521E+00,-3.23994825177991771324E-01,-1.16269196458793319938E-02,3.49238481775046927702E+00,1.31317357710545120566E-02
1.61655001000119372123E+02,8.71675159541270110162E+00,-3.24343996635067411907E-01,-1.16511952569170159486E-02,3.49277920925330937082E+00,1.31610536709315753618E-02
1.61670001000119387125E+02,8.70701602899810663937E+00,-3.24693897889455443661E-01,-1.16755729056432341207E-02,3.49317448224197642757E+00,1.31905016344534218908E-02
1.61685001000119402126E+02,8.69726995456093096223E+00,-3.25044532011508628580E-01,-1.17000532076910697877E-02,3.49357064063076743648E+00,1.32200804886309286435E-02
1.61700001000119417127E+02,8.68751335006885882454E+00,-3.25395902090121456109E-01,-1.17246367835509825277E-02,3.49396768835889260946E+00,1.32497910673435050549E-02
1.61715001000119432129E+02,8.67774619339662815418E+00,-3.25748011232876581538E-01,-1.17493242586180837767E-02,3.49436562939068238185E+00,1.32796342114094458814E-02
1.61730001000119447130E+02,8.66796846232546719206E+00,-3.26100862566192680543E-01,-1.17741162632399590528E-02,3.49476446771579676832E+00,1.33096107686571405990E-02
1.61745001000119462131E+02,8.65818013454252727486E+00,-3.26454459235473742451E-01,-1.17990134327650442344E-02,3.49516420734943666524E+00,1.33397215939971515586E-02
1.61760001000119477133E+02,8.64838118764031107966E+00,-3.26808804405259828056E-01,-1.18240164075915636902E-02,3.49556485233255737934E+00,1.33699675494951735864E-02
1.61775001000119492134E+02,8.63857159911609583190E+00,-3.27163901259379309581E-01,-1.18491258332170390059E-02,3.49596640673208449487E+00,1.34003495044458889533E-02
1.61790001000119507135E+02,8.62875134637135301173E+00,-3.27519753001102600188E-01,-1.18743423602883718978E-02,3.49636887464113178207E+00,1.34308683354477255161E-02
1.61805001000119522137E+02,8.61892040671116233148E+00,-3.27876362853297386227E-01,-1.18996666446525147317E-02,3.49677226017922145452E+00,1.34615249264785376686E-02
1.61820001000119537138E+02,8.60907875734362141272E+00,-3.28233734058585402757E-01,-1.19250993474077327465E-02,3.49717656749250670536E+00,1.34923201689722186749E-02
1.61835001000119552139E+02,8.59922637537925107880E+00,-3.28591869879500747125E-01,-1.19506411349554661345E-02,3.49758180075399653436E+00,1.35232549618962577951E-02
1.61850001000119567141E+02,8.58936323783039549790E+00,-3.28950773598649761676E-01,-1.19762926790528019409E-02,3.49798796416378298606E+00,1.35543302118302579851E-02
1.61865001000119582142E+02,8.57948932161061746798E+00,-3.29310448518872491195E-01,-1.20020546568655632477E-02,3.49839506194927064202E+00,1.35855468330454268749E-02
1.61880001000119597143E+02,8.56960460353408907518E+00,-3.29670897963405757936E-01,-1.20279277510220232816E-02,3.49880309836540859844E+00,1.36169057475850541392E-02
1.61895001000119612145E+02,8.55970906031497731203E+00,-3.30032125276047846765E-01,-1.20539126496672539321E-02,3.49921207769492478845E+00,1.36484078853459906011E-02
1.61910001000119627146E+02,8.54980266856682472997E+00,-3.30394133821324824423E-01,-1.20800100465181170693E-02,3.49962200424856298029E+00,1.36800541841611431401E-02
1.61925001000119642147E+02,8.53988540480192509681E+00,-3.30756926984658541777E-01,-1.21062206409189073538E-02,3.50003288236532195598E+00,1.37118455898830000123E-02
1.61940001000119657149E+02,8.52995724543069394879E+00,-3.31120508172536277662E-01,-1.21325451378976557082E-02,3.50044471641269742609E+00,1.37437830564682017051E-02
1.61955001000119672150E+02,8.52001816676103427596E+00,-3.31484880812682128500E-01,-1.21589842482231016922E-02,3.50085751078692641175E+00,1.37758675460631715495E-02
1.61970001000119687151E+02,8.51006814499769637713E+00,-3.31850048354230075999E-01,-1.21855386884623464866E-02,3.50127126991323428334E+00,1.38081000290908244633E-02
1.61985001000119702153E+02,8.50010715624163327563E+00,-3.32216014267898809820E-01,-1.22122091810391919813E-02,3.50168599824608428963E+00,1.38404814843383648508E-02
1.62000001000119717154E+02,8.49013517648935063780E+00,-3.32582782046168324186E-01,-1.22389964542931781949E-02,3.50210170026942990739E+00,1.38730128990461927958E-02
1.62015001000119732155E+02,8.48015218163225079854E+00,-3.32950355203458280446E-01,-1.22659012425393295312E-02,3.50251838049696972836E+00,1.39056952689979359239E-02
1.62030001000119747157E+02,8.47015814745597252385E+00,-3.33318737276308169298E-01,-1.22929242861286152980E-02,3.50293604347240516875E+00,1.39385295986116178589E-02
1.62045001000119762158E+02,8.46015304963972404433E+00,-3.33687931823559313590E-01,-1.23200663315091408025E-02,3.50335469376970077312E+00,1.39715169010319879360E-02
1.62060001000119777159E+02,8.45013686375561166256E+00,-3.34057942426538704742E-01,-1.23473281312880729202E-02,3.50377433599334755913E+00,1.40046581982240214580E-02
1.62075001000119792161E+02,8.44010956526796235488E+00,-3.34428772689244717528E-01,-1.23747104442943144494E-02,3.50419497477862892910E+00,1.40379545210676127708E-02
1.62090001000119807162E+02,8.43007112953264068494E+00,-3.34800426238534707513E-01,-1.24022140356419367472E-02,3.50461661479188963547E+00,1.40714069094534775811E-02
1.62105001000119822163E+02,8.42002153179636020006E+00,-3.35172906724314526212E-01,-1.24298396767943806184E-02,3.50503926073080750983E+00,1.41050164123802816174E-02
1.62120001000119837165E+02,8.40996074719598912459E+00,-3.35546217819729980210E-01,-1.24575881456294366183E-02,3.50546291732466821383E+00,1.41387840880530142562E-02
1.62135001000119852166E+02,8.39988875075785037215E+00,-3.35920363221360241069E-01,-1.24854602265050154668E-02,3.50588758933464281729E+00,1.41727110039826253600E-02
1.62150001000119867167E+02,8.38980551739701567188E+00,-3.36295346649413245932E-01,-1.25134567103257201310E-02,3.50631328155406866943E+00,1.42067982370869445967E-02
1.62165001000119882169E+02,8.37971102191659335950E+00,-3.36671171847923111719E-01,-1.25415783946102319860E-02,3.50673999880873293639E+00,1.42410468737929037080E-02
1.62180001000119897170E+02,8.36960523900701114201E+00,-3.37047842584949570392E-01,-1.25698260835595186959E-02,3.50716774595715952557E+00,1.42754580101400765779E-02
1.62195001000119912171E+02,8.35948814324529197121E+00,-3.37425362652779481571E-01,-1.25982005881258805753E-02,3.50759652789089909175E+00,1.43100327518855629252E-02
1.62210001000119927173E+02,8.34935970909432415704E+00,-3.37803735868130410546E-01,-1.26267027260828438858E-02,3.50802634953482202142E+00,1.43447722146102317880E-02
1.62225001000119942174E+02,8.33921991090212549012E+00,-3.38182966072356327146E-01,-1.26553333220959137090E-02,3.50845721584741486714E+00,1.43796775238263457620E-02
1.62240001000119957175E+02,8.32906872290110103074E+00,-3.38563057131655433478E-01,-1.26840932077941992939E-02,3.50888913182107984863E+00,1.44147498150865877912E-02
1.62255001000119972177E+02,8.31890611920729470923E+00,-3.38944012937280164671E-01,-1.27129832218429238524E-02,3.50932210248243775888E+00,1.44499902340945109840E-02
1.62270001000119987178E+02,8.30873207381963434226E+00,-3.39325837405749365422E-01,-1.27420042100168323086E-02,3.50975613289263414589E+00,1.44853999368164340898E-02
1.62285001000120002179E+02,8.29854656061917057234E+00,-3.39708534479062689677E-01,-1.27711570252745083040E-02,3.51019122814764891120E+00,1.45209800895948026219E-02
1.62300001000120017181E+02,8.28834955336830903928E+00,-3.40092108124917246153E-01,-1.28004425278336152426E-02,3.51062739337860927453E+00,1.45567318692630400240E-02
1.62315001000120032182E+02,8.27814102571003656780E+00,-3.40476562336926499977E-01,-1.28298615852470722419E-02,3.51106463375210625980E+00,1.45926564632619086270E-02
1.62330001000120047183E+02,8.26792095116713974482E+00,-3.40861901134841496899E-01,-1.28594150724801829743E-02,3.51150295447051475359E+00,1.46287550697574088718E-02
1.62345001000120062185E+02,8.25768930314141788411E+00,-3.41248128564774398327E-01,-1.28891038719887251412E-02,3.51194236077231691740E+00,1.46650288977602330641E-02
1.62360001000120077186E+02,8.24744605491288886728E+00,-3.41635248699424375280E-01,-1.29189288737980186788E-02,3.51238285793242945997E+00,1.47014791672468025483E-02
1.62375001000120092187E+02,8.23719117963898775532E+00,-3.42023265638305905859E-01,-1.29488909755829870013E-02,3.51282445126253435792E+00,1.47381071092819127462E-02
1.62390001000120107189E+02,8.22692465035375908571E+00,-3.42412183507979460591E-01,-1.29789910827492227856E-02,3.51326714611141344949E+00,1.47749139661430072920E-02
1.62405001000120122190E+02,8.21664643996704220901E+00,-3.42802006462284658805E-01,-1.30092301085150746177E-02,3.51371094786528659305E+00,1.48119009914461083847E-02
1.62420001000120137191E+02,8.20635652126364899001E+00,-3.43192738682575900324E-01,-1.30396089739947711443E-02,3.51415586194815386168E+00,1.48490694502734311811E-02
1.62435001000120152193E+02,8.19605486690253504534E+00,-3.43584384377960489626E-01,-1.30701286082825942176E-02,3.51460189382214129136E+00,1.48864206193027037268E-02
1.62450001000120167194E+02,8.18574144941596336389E+00,-3.43976947785539329244E-01,-1.31007899485381195795E-02,3.51504904898785095293E+00,1.49239557869382228417E-02
1.62465001000120182195E+02,8.17541624120866118001E+00,-3.44370433170650157160E-01,-1.31315939400725378954E-02,3.51549733298471447072E+00,1.49616762534436694897E-02
1.62480001000120197197E+02,8.16507921455696896677E+00,-3.44764844827113407241E-01,-1.31625415364360752103E-02,3.51594675139135102288E+00,1.49995833310767148734E-02
1.62495001000120212198E+02,8.15473034160798195685E+00,-3.45160187077480706450E-01,-1.31936336995065275262E-02,3.51639730982592908391E+00,1.50376783442254434904E-02
1.62510001000120227199E+02,8.14436959437868515047E+00,-3.45556464273286046682E-01,-1.32248713995789228426E-02,3.51684901394653248903E+00,1.50759626295466176793E-02
1.62525001000120242201E+02,8.13399694475507938421E+00,-3.45953680795299665549E-01,-1.32562556154563343279E-02,3.51730186945153049560E+00,1.51144375361058212532E-02
1.62540001000120257202E+02,8.12361236449130071254E+00,-3.46351841053784644653E-01,-1.32877873345418547285E-02,3.51775588207995226005E+00,1.51531044255195030608E-02
1.62555001000120272203E+02,8.11321582520873170897E+00,-3.46750949488756325006E-01,-1.33194675529317531128E-02,3.51821105761186547225E+00,1.51919646720989552721E-02
